file,class,method,constructor,line,cbo,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getMethods/0,false,156,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setCbo/1[int],false,108,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setNumberOfPrivateFields/1[int],false,390,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,equals/1[java.lang.Object],false,459,1,4,2,6,3,1,1,2,0,0,0,3,0,0,0,0,1,0,1,0,0,0,12,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setNumberOfProtectedMethods/1[int],false,324,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getTightClassCohesion/0,false,442,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getLcom/0,false,115,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setStringLiteralsQty/1[int],false,212,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setLogStatementsQty/1[int],false,434,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setVariablesQty/1[int],false,244,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getParenthesizedExpsQty/0,false,208,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getLooseClassCohesion/0,false,446,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getTryCatchQty/0,false,200,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setNumberOfSynchronizedMethods/1[int],false,356,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setNumberOfMethods/1[int],false,292,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getWmc/0,false,100,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getNumberOfAbstractMethods/0,false,344,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getModifiers/0,false,76,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getNosi/0,false,127,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getNumberOfFinalFields/0,false,418,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setNumberOfFinalFields/1[int],false,414,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setNumberOfSynchronizedFields/1[int],false,422,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setNumberOfStaticFields/1[int],false,374,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setNumberOfAbstractMethods/1[int],false,340,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setNumberOfProtectedFields/1[int],false,398,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getFile/0,false,80,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setTryCatchQty/1[int],false,196,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getUniqueWordsQty/0,false,288,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setNumberOfPrivateMethods/1[int],false,316,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getNumberOfSynchronizedMethods/0,false,362,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getMathOperationsQty/0,false,240,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getReturnQty/0,false,176,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getVariablesQty/0,false,248,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getNumberOfStaticFields/0,false,378,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getNumberOfProtectedMethods/0,false,328,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setTightClassCohesion/1[float],false,450,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getNumberOfLogStatements/0,false,438,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setInnerClassesQty/1[int],false,268,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getDit/0,false,84,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setLcom/1[int],false,112,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getLoopQty/0,false,184,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getNumberOfDefaultFields/0,false,410,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setNumberOfFinalMethods/1[int],false,348,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setNumberOfStaticMethods/1[int],false,300,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getCbo/0,false,104,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getVisibleMethods/0,false,160,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setLambdasQty/1[int],false,276,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setWmc/1[int],false,96,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setReturnQty/1[int],false,172,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getNumberOfFields/0,false,370,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setNumberOfPublicFields/1[int],false,382,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKMethodResult.java,com.github.mauricioaniche.ck.CKMethodResult,getFieldsAccessed/0,false,275,0,2,1,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,6,1,0,false
